team_id,date,function_calls,query_execution_ms,peak_concurrent_queries,db_bandwidth_gb,db_storage_gb
182892,2026-07-28,6689194,203140843,11.643867,109.776,19.014
182892,2026-07-29,5266843,128650366,4.119176,76.739,18.716
182892,2026-07-30,3495395,96926164,1.399149,47.517,18.429
182892,2026-07-31,7597420,241111395,12.021854,123.878,17.768
182892,2026-08-01,8123079,209882587,10.434008,111.608,18.416
182892,2026-08-02,10233483,256524808,8.171113,177.144,18.935
182892,2026-08-03,6848428,172008570,8.146099,107.932,18.268
182892,2026-08-04,5605338,153695525,3.723188,50.642,19.194
182892,2026-08-05,7148927,142629738,6.977033,93.362,19.176
182892,2026-08-06,6263831,160075972,3.654678,75.648,19.209
182892,2026-08-07,5213116,128858559,6.604595,83.138,19.694
182892,2026-08-08,7768584,220272276,7.580921,139.074,18.911
182892,2026-08-09,7162730,177346084,7.702826,93.545,19.672
182892,2026-08-10,7548647,161745955,16.24781,117.536,20.036
182892,2026-08-11,6151880,168304974,7.579313,77.079,18.907
182892,2026-08-12,7914800,196035193,6.569913,129.806,20.315
182892,2026-08-13,9175374,254244407,9.792217,142.105,19.236
182892,2026-08-14,9394451,247496855,11.208285,108.863,19.682
182892,2026-08-15,10400811,248310646,9.981352,178.555,20.996
182892,2026-08-16,6428845,185933232,6.485139,98.349,19.7
182892,2026-08-17,5944258,152606095,3.97675,125.189,20.642
182892,2026-08-18,5614099,123023083,9.642673,100.876,20.949
183428,2026-05-21,12,172,1.7e-05,0.0,2.371
183428,2026-05-22,9,184,1.2e-05,0.0,2.399
183428,2026-05-23,4,74,5e-06,0.0,2.455
183428,2026-05-24,7,132,1.2e-05,0.0,2.379
183428,2026-05-25,11,221,4.1e-05,0.0,2.455
183428,2026-05-26,0,0,0.0,0.0,2.362
183428,2026-05-27,0,0,0.0,0.0,2.413
183428,2026-05-28,0,0,0.0,0.0,2.42
183428,2026-05-29,0,0,0.0,0.0,2.475
183428,2026-05-30,0,0,0.0,0.0,2.376
183428,2026-05-31,7,128,1.7e-05,0.0,2.394
183428,2026-06-01,12,224,7.4e-05,0.0,2.429
183428,2026-06-02,8,157,2.5e-05,0.0,2.479
183428,2026-06-03,0,0,0.0,0.0,2.483
183428,2026-06-04,0,0,0.0,0.0,2.458
183428,2026-06-05,0,0,0.0,0.0,2.468
183428,2026-06-06,3,50,3e-06,0.0,2.535
183428,2026-06-07,9,166,1.1e-05,0.0,2.353
183428,2026-06-08,0,0,0.0,0.0,2.468
183428,2026-06-09,13,196,1.6e-05,0.0,2.459
183428,2026-06-10,0,0,0.0,0.0,2.491
183428,2026-06-11,0,0,0.0,0.0,2.47
183428,2026-06-12,5,84,1e-05,0.0,2.521
183428,2026-06-13,0,0,0.0,0.0,2.454
183428,2026-06-14,4,72,1.2e-05,0.0,2.448
183428,2026-06-15,0,0,0.0,0.0,2.577
183428,2026-06-16,8,128,7e-06,0.0,2.51
183428,2026-06-17,0,0,0.0,0.0,2.546
183428,2026-06-18,7,113,5e-06,0.0,2.558
183428,2026-06-19,9,148,2.1e-05,0.0,2.52
183428,2026-06-20,10,183,1.6e-05,0.0,2.632
183428,2026-06-21,0,0,0.0,0.0,2.566
183428,2026-06-22,6,119,1.1e-05,0.0,2.485
183428,2026-06-23,14,289,1.8e-05,0.0,2.492
183428,2026-06-24,0,0,0.0,0.0,2.604
183428,2026-06-25,0,0,0.0,0.0,2.545
183428,2026-06-26,12,205,1e-05,0.0,2.568
183428,2026-06-27,4,66,6e-06,0.0,2.553
183428,2026-06-28,0,0,0.0,0.0,2.662
183428,2026-06-29,7,155,1.4e-05,0.0,2.513
183428,2026-06-30,0,0,0.0,0.0,2.582
183428,2026-07-01,0,0,0.0,0.0,2.601
183428,2026-07-02,0,0,0.0,0.0,2.607
183428,2026-07-03,11,235,2.8e-05,0.0,2.668
183428,2026-07-04,5,98,1.1e-05,0.0,2.597
183428,2026-07-05,0,0,0.0,0.0,2.625
183428,2026-07-06,0,0,0.0,0.0,2.677
183428,2026-07-07,0,0,0.0,0.0,2.622
183428,2026-07-08,0,0,0.0,0.0,2.659
183428,2026-07-09,0,0,0.0,0.0,2.622
183428,2026-07-10,0,0,0.0,0.0,2.658
183428,2026-07-11,0,0,0.0,0.0,2.679
183428,2026-07-12,7,125,8e-06,0.0,2.67
183428,2026-07-13,20,433,4.6e-05,0.0,2.657
183428,2026-07-14,11,149,1.4e-05,0.0,2.681
183428,2026-07-15,0,0,0.0,0.0,2.602
183428,2026-07-16,0,0,0.0,0.0,2.719
183428,2026-07-17,0,0,0.0,0.0,2.729
183428,2026-07-18,0,0,0.0,0.0,2.678
183428,2026-07-19,0,0,0.0,0.0,2.763
183428,2026-07-20,13,249,1e-05,0.0,2.752
183428,2026-07-21,4,79,6e-06,0.0,2.738
183428,2026-07-22,0,0,0.0,0.0,2.783
183428,2026-07-23,0,0,0.0,0.0,2.772
183428,2026-07-24,0,0,0.0,0.0,2.763
183428,2026-07-25,0,0,0.0,0.0,2.735
183428,2026-07-26,5,101,1e-05,0.0,2.739
183428,2026-07-27,5,84,7e-06,0.0,2.762
183428,2026-07-28,4,72,5e-06,0.0,2.81
183428,2026-07-29,16,364,3.4e-05,0.0,2.681
183428,2026-07-30,4,77,8e-06,0.0,2.771
183428,2026-07-31,0,0,0.0,0.0,2.784
183428,2026-08-01,5,84,1.2e-05,0.0,2.826
183428,2026-08-02,5,123,1.2e-05,0.0,2.82
183428,2026-08-03,0,0,0.0,0.0,2.732
183428,2026-08-04,0,0,0.0,0.0,2.729
183428,2026-08-05,6,116,2e-05,0.0,2.873
183428,2026-08-06,13,262,1.2e-05,0.0,2.869
183428,2026-08-07,13,216,2.7e-05,0.0,2.779
183428,2026-08-08,0,0,0.0,0.0,2.852
183428,2026-08-09,4,74,5e-06,0.0,2.892
183428,2026-08-10,0,0,0.0,0.0,2.892
183428,2026-08-11,5,87,1e-05,0.0,2.92
183428,2026-08-12,10,160,2.3e-05,0.0,2.904
183428,2026-08-13,10,202,2.4e-05,0.0,2.856
183428,2026-08-14,0,0,0.0,0.0,3.016
183428,2026-08-15,0,0,0.0,0.0,2.932
183428,2026-08-16,0,0,0.0,0.0,2.808
183428,2026-08-17,7,104,4e-06,0.0,2.902
183428,2026-08-18,18,373,4e-05,0.0,2.919
184204,2026-05-21,1525675,27687826,1.835905,21.394,9.141
184204,2026-05-22,1514368,26896431,1.22476,19.483,9.483
184204,2026-05-23,3095214,69383447,3.864571,40.398,9.475
184204,2026-05-24,1945031,45800180,1.777845,26.582,9.568
184204,2026-05-25,1180195,23365482,0.920279,20.873,9.631
184204,2026-05-26,1149521,23382087,1.041333,13.197,9.586
184204,2026-05-27,2382618,51396149,1.875484,36.121,9.889
184204,2026-05-28,1510390,35948677,2.20831,21.085,9.752
184204,2026-05-29,1379400,22172006,0.935642,19.589,9.599
184204,2026-05-30,2079298,38316064,1.350796,36.765,10.033
184204,2026-05-31,1339349,28747569,4.196663,19.158,10.174
184204,2026-06-01,1636319,33020820,1.003467,19.592,10.272
184204,2026-06-02,2240100,55128284,2.443996,31.621,10.45
184204,2026-06-03,1642752,35455567,1.152517,16.505,10.365
184204,2026-06-04,2025606,43961059,3.136442,31.412,9.944
184204,2026-06-05,1606915,38498249,1.469512,21.145,10.341
184204,2026-06-06,1789871,43268896,1.25108,23.668,9.916
184204,2026-06-07,2476479,53700785,1.335001,28.9,10.973
184204,2026-06-08,1917895,36272825,0.999079,33.702,10.538
184204,2026-06-09,2116648,47728394,5.093132,23.246,10.532
184204,2026-06-10,1326087,25382865,0.986023,16.327,10.958
184204,2026-06-11,1504661,34644345,2.504629,23.556,10.701
184204,2026-06-12,1294364,31237228,0.825478,14.29,11.061
184204,2026-06-13,3091803,62663758,1.941764,43.097,10.871
184204,2026-06-14,2105592,39106237,1.382934,28.392,10.967
184204,2026-06-15,1677988,36747774,1.141855,18.254,10.941
184204,2026-06-16,2330129,51135249,2.733744,33.525,11.489
184204,2026-06-17,2535108,57516522,3.206878,38.232,11.339
184204,2026-06-18,3179639,104686631,7.16527,39.725,11.179
184204,2026-06-19,2021323,40259014,1.799934,33.276,11.378
184204,2026-06-20,2028781,36809506,2.069565,22.03,11.31
184204,2026-06-21,2432707,54342902,1.438056,37.597,11.592
184204,2026-06-22,1839469,38776466,1.824115,30.993,11.68
184204,2026-06-23,2077615,48407629,1.870034,27.311,11.713
184204,2026-06-24,1836015,42332546,2.039368,29.556,11.808
184204,2026-06-25,2694263,50004834,4.052661,34.168,12.033
184204,2026-06-26,2122613,43215699,0.68495,31.638,11.857
184204,2026-06-27,3284920,63453780,2.57197,53.861,12.186
184204,2026-06-28,2640800,50709952,1.645528,31.264,12.042
184204,2026-06-29,1458307,34062973,0.853213,18.667,11.823
184204,2026-06-30,2644728,52881148,2.330066,30.774,12.586
184204,2026-07-01,1876828,37311766,2.182891,22.616,12.166
184204,2026-07-02,2193623,60030414,2.216149,21.4,12.714
184204,2026-07-03,2131414,39963489,2.046051,33.046,13.076
184204,2026-07-04,2746324,59149560,2.121959,36.062,12.448
184204,2026-07-05,3348485,63491163,2.071939,51.93,12.585
184204,2026-07-06,2380683,46540115,1.767442,32.07,12.494
184204,2026-07-07,2265775,53693602,1.809534,26.631,13.19
184204,2026-07-08,2715438,54214568,1.969569,32.824,13.069
184204,2026-07-09,2942546,76237901,3.029448,40.278,13.225
184204,2026-07-10,3057313,65631468,0.838603,37.705,13.587
184204,2026-07-11,2931262,60397833,3.042347,48.407,14.227
184204,2026-07-12,3064916,72380884,1.950929,39.585,13.066
184204,2026-07-13,1683786,39139158,1.752584,19.604,13.329
184204,2026-07-14,3428468,69444691,2.768483,39.456,13.874
184204,2026-07-15,2609493,54709182,2.65655,27.331,13.727
184204,2026-07-16,3252087,61873418,13.575058,41.958,13.729
184204,2026-07-17,2342589,54268042,2.159434,27.7,13.945
184204,2026-07-18,3073149,53066100,3.461057,49.313,14.246
184204,2026-07-19,2184921,45415913,2.708923,28.236,14.228
184204,2026-07-20,2037865,45401897,1.835987,30.311,14.07
184204,2026-07-21,2468773,49487805,1.470788,35.155,13.618
184204,2026-07-22,3245836,68025162,2.394832,39.763,14.725
184204,2026-07-23,2324970,42733150,1.518136,29.221,14.196
184204,2026-07-24,2462163,51769456,2.233521,31.108,14.977
184204,2026-07-25,3294328,76480002,2.448711,41.827,14.619
184204,2026-07-26,4011919,77521393,3.083409,53.105,15.189
184204,2026-07-27,2516004,49166453,1.833392,33.17,14.924
184204,2026-07-28,3322866,68576634,2.415927,48.26,15.128
184204,2026-07-29,1691374,31094930,1.258668,21.413,15.039
184204,2026-07-30,1976744,44015777,4.030795,25.207,15.392
184204,2026-07-31,2374494,50345077,2.910962,28.008,16.041
184204,2026-08-01,3767974,71109198,3.616055,55.391,15.196
184204,2026-08-02,4413239,75371872,3.473429,73.889,15.378
184204,2026-08-03,4360522,84017511,3.236298,59.202,15.83
184204,2026-08-04,2216092,46299464,2.167043,24.971,15.508
184204,2026-08-05,2860408,57046901,2.232393,30.375,15.761
184204,2026-08-06,2689682,64410096,3.427384,21.881,16.383
184204,2026-08-07,2766172,64464490,2.540551,23.894,16.104
184204,2026-08-08,5422693,107178857,8.166182,114.541,16.385
184204,2026-08-09,3063434,58910152,3.649047,41.101,16.094
184204,2026-08-10,2779041,58175724,25.38526,32.643,16.817
184204,2026-08-11,2920207,56480478,2.225856,44.655,16.366
184204,2026-08-12,2647738,49911311,2.592928,38.407,17.133
184204,2026-08-13,3519411,61564446,3.189507,74.407,17.345
184204,2026-08-14,2938284,54767879,2.116763,39.994,17.167
184204,2026-08-15,3795330,78639123,21.008965,41.072,17.363
184204,2026-08-16,4518992,87666394,5.207687,51.61,17.173
184204,2026-08-17,2322736,55412248,8.106385,37.318,17.598
184204,2026-08-18,2531710,53187112,3.798874,35.564,17.472
184635,2026-05-21,8870,299306,0.038182,0.136,73.483
184635,2026-05-22,7297,239193,0.062784,0.172,72.077
184635,2026-05-23,9580,235552,0.04923,0.171,72.555
184635,2026-05-24,6269,197048,0.052575,0.086,71.056
184635,2026-05-25,6137,255855,0.04059,0.094,71.567
184635,2026-05-26,13812,538298,0.151708,0.265,74.501
184635,2026-05-27,11887,351697,0.068333,0.176,71.887
184635,2026-05-28,9413,328092,0.129027,0.134,69.888
184635,2026-05-29,10431,296247,0.080841,0.254,70.228
184635,2026-05-30,10812,441167,0.121102,0.236,72.926
184635,2026-05-31,10315,406654,0.070932,0.13,70.023
184635,2026-06-01,11313,318735,0.058983,0.195,74.02
184635,2026-06-02,8185,266156,0.054763,0.118,69.686
184635,2026-06-03,7436,255387,0.055266,0.135,69.091
184635,2026-06-04,11632,338502,0.069796,0.216,67.697
184635,2026-06-05,10470,357446,0.027902,0.194,69.878
184635,2026-06-06,16927,585899,0.113835,0.361,67.541
184635,2026-06-07,11535,351272,0.086996,0.17,66.932
184635,2026-06-08,11278,392617,0.074003,0.217,67.06
184635,2026-06-09,9570,261129,0.05138,0.165,69.017
184635,2026-06-10,13065,432026,0.094336,0.255,69.035
184635,2026-06-11,15998,644938,0.197976,0.262,68.022
184635,2026-06-12,12888,399199,0.05671,0.206,69.614
184635,2026-06-13,10568,306518,0.121443,0.228,68.287
184635,2026-06-14,10825,378113,0.081027,0.153,67.954
184635,2026-06-15,11447,349191,0.102386,0.204,67.299
184635,2026-06-16,18081,600641,0.186875,0.354,66.977
184635,2026-06-17,11092,308255,0.111623,0.187,64.899
184635,2026-06-18,12637,406384,0.072263,0.156,67.026
184635,2026-06-19,9209,292317,0.074349,0.159,67.322
184635,2026-06-20,12500,336388,0.03668,0.191,67.414
184635,2026-06-21,15709,530254,0.244729,0.251,67.39
184635,2026-06-22,9938,343694,0.074947,0.161,66.983
184635,2026-06-23,12433,351893,0.069459,0.237,68.26
184635,2026-06-24,11249,351912,0.092179,0.188,65.284
184635,2026-06-25,10747,377778,0.099944,0.126,68.219
184635,2026-06-26,12226,365877,0.082207,0.228,65.481
184635,2026-06-27,17947,631161,0.176255,0.292,64.346
184635,2026-06-28,9542,335694,0.052388,0.196,66.357
184635,2026-06-29,15183,487584,0.130224,0.263,63.494
184635,2026-06-30,10876,360102,0.147165,0.2,66.203
184635,2026-07-01,12433,390969,0.103084,0.242,64.44
184635,2026-07-02,15896,541675,0.134658,0.266,64.725
184635,2026-07-03,8006,236728,0.063839,0.13,65.564
184635,2026-07-04,15640,503303,0.127892,0.257,64.986
184635,2026-07-05,12972,503776,0.119034,0.189,62.524
184635,2026-07-06,18872,588901,0.615629,0.348,65.586
184635,2026-07-07,13212,442300,0.107938,0.231,63.861
184635,2026-07-08,8179,286561,0.069205,0.13,64.11
184635,2026-07-09,17438,634007,0.177896,0.43,62.793
184635,2026-07-10,22992,573288,0.114392,0.517,62.153
184635,2026-07-11,19525,712783,0.128224,0.46,62.522
184635,2026-07-12,18797,596773,0.158953,0.299,61.363
184635,2026-07-13,25729,849108,0.181618,0.444,63.519
184635,2026-07-14,19743,593614,0.109427,0.279,62.112
184635,2026-07-15,13587,485045,0.116064,0.193,63.201
184635,2026-07-16,23872,745424,0.22374,0.32,60.624
184635,2026-07-17,18295,573188,0.251882,0.28,60.153
184635,2026-07-18,16256,617308,0.136141,0.313,63.087
184635,2026-07-19,14553,492355,0.551125,0.296,61.947
184635,2026-07-20,23919,674752,0.126349,0.438,61.688
184635,2026-07-21,13671,504794,0.143601,0.195,61.571
184635,2026-07-22,23070,721708,0.132528,0.359,60.886
184635,2026-07-23,33240,1024155,0.189349,0.622,60.719
184635,2026-07-24,14789,436341,0.105173,0.308,60.289
184635,2026-07-25,18982,591774,0.170867,0.41,60.834
184635,2026-07-26,24729,825501,0.162152,0.339,61.135
184635,2026-07-27,24063,890112,0.295777,0.462,60.81
184635,2026-07-28,24421,904442,0.257351,0.406,59.096
184635,2026-07-29,17993,502176,0.09996,0.202,58.853
184635,2026-07-30,18405,630985,0.145602,0.338,58.385
184635,2026-07-31,26644,1040993,0.449651,0.48,59.402
184635,2026-08-01,20551,666193,0.702454,0.347,59.921
184635,2026-08-02,30864,1102317,0.355661,0.628,58.001
184635,2026-08-03,17467,570008,0.154374,0.32,59.471
184635,2026-08-04,20541,771557,0.278279,0.313,58.852
184635,2026-08-05,24515,727598,0.208087,0.488,60.856
184635,2026-08-06,44062,1439482,0.323658,0.921,58.747
184635,2026-08-07,21220,779760,0.228546,0.391,56.989
184635,2026-08-08,26019,997998,0.199367,0.436,57.558
184635,2026-08-09,29628,958823,0.388445,0.438,59.865
184635,2026-08-10,32097,1036508,0.148393,0.634,58.356
184635,2026-08-11,34156,1087755,0.137934,0.569,56.462
184635,2026-08-12,21134,709160,0.182708,0.496,57.703
184635,2026-08-13,29418,823020,0.398205,0.542,57.379
184635,2026-08-14,29537,890114,0.165104,0.457,57.05
184635,2026-08-15,34636,1307378,0.234613,0.551,57.142
184635,2026-08-16,29696,867121,0.347048,0.474,55.978
184635,2026-08-17,25072,835124,0.145691,0.479,55.602
184635,2026-08-18,33905,1049194,0.349341,0.549,55.981
185108,2026-05-21,158,3409,0.000139,0.003,4.806
185108,2026-05-22,137,3460,0.000677,0.003,4.884
185108,2026-05-23,76,1902,0.000954,0.002,4.98
185108,2026-05-24,109,1998,0.000116,0.002,5.119
185108,2026-05-25,80,2217,0.000159,0.001,5.068
185108,2026-05-26,53,969,0.000128,0.001,5.13
185108,2026-05-27,87,1929,0.000152,0.002,5.126
185108,2026-05-28,88,1868,9.9e-05,0.002,5.202
185108,2026-05-29,105,2128,0.000105,0.002,5.251
185108,2026-05-30,117,3155,0.000416,0.002,5.265
185108,2026-05-31,122,2756,0.000245,0.002,5.303
185108,2026-06-01,130,2547,0.000549,0.002,5.432
185108,2026-06-02,188,3306,0.000182,0.004,5.38
185108,2026-06-03,153,4044,0.000384,0.002,5.504
185108,2026-06-04,70,1574,8.3e-05,0.002,5.515
185108,2026-06-05,190,4900,0.000471,0.003,5.432
185108,2026-06-06,149,3348,0.000201,0.003,5.873
185108,2026-06-07,59,1204,0.000129,0.001,5.676
185108,2026-06-08,99,1988,0.000125,0.002,5.609
185108,2026-06-09,79,1694,0.000142,0.001,5.783
185108,2026-06-10,66,1858,8.9e-05,0.001,6.023
185108,2026-06-11,126,2602,0.000213,0.002,5.746
185108,2026-06-12,63,1275,5.7e-05,0.001,6.016
185108,2026-06-13,47,959,8.6e-05,0.001,5.766
185108,2026-06-14,0,0,0.0,0.0,6.099
185108,2026-06-15,77,1491,0.000121,0.001,6.019
185108,2026-06-16,160,3272,0.000253,0.003,6.182
185108,2026-06-17,204,5072,0.000264,0.003,6.307
185108,2026-06-18,115,3775,0.000988,0.002,6.285
185108,2026-06-19,112,2559,0.000176,0.003,6.392
185108,2026-06-20,75,1516,0.000165,0.001,6.381
185108,2026-06-21,58,1480,0.00012,0.001,6.442
185108,2026-06-22,107,2085,0.000256,0.002,6.668
185108,2026-06-23,153,3674,0.00019,0.002,6.447
185108,2026-06-24,204,5083,0.000323,0.005,6.472
185108,2026-06-25,105,2235,0.000147,0.002,6.537
185108,2026-06-26,84,1947,0.000159,0.002,6.661
185108,2026-06-27,0,0,0.0,0.0,6.704
185108,2026-06-28,81,1898,0.000194,0.001,6.617
185108,2026-06-29,76,1654,0.000131,0.001,7.173
185108,2026-06-30,79,1487,0.000129,0.002,6.917
185108,2026-07-01,99,2537,0.000172,0.002,6.86
185108,2026-07-02,111,2607,0.000109,0.001,7.319
185108,2026-07-03,105,2704,0.000262,0.002,7.408
185108,2026-07-04,0,0,0.0,0.0,7.007
185108,2026-07-05,37,964,4.8e-05,0.001,7.238
185108,2026-07-06,117,2646,0.000188,0.002,7.522
185108,2026-07-07,132,2857,0.000182,0.003,7.541
185108,2026-07-08,68,1599,9.8e-05,0.001,7.513
185108,2026-07-09,79,1957,0.000129,0.001,7.317
185108,2026-07-10,97,1901,9e-05,0.002,7.806
185108,2026-07-11,53,1293,0.000109,0.001,7.761
185108,2026-07-12,0,0,0.0,0.0,7.672
185108,2026-07-13,113,2575,0.000235,0.001,7.745
185108,2026-07-14,57,1201,9.8e-05,0.001,7.995
185108,2026-07-15,77,1395,0.000112,0.002,7.961
185108,2026-07-16,79,1685,0.000596,0.002,8.233
185108,2026-07-17,112,2013,0.000205,0.003,7.986
185108,2026-07-18,68,1411,0.000128,0.001,8.446
185108,2026-07-19,60,1610,8.1e-05,0.001,8.502
185108,2026-07-20,53,962,5.6e-05,0.001,8.007
185108,2026-07-21,131,3922,0.000262,0.002,8.537
185108,2026-07-22,66,1493,6.8e-05,0.001,8.466
185108,2026-07-23,100,2370,0.000158,0.002,8.473
185108,2026-07-24,86,2322,0.000156,0.002,8.528
185108,2026-07-25,0,0,0.0,0.0,8.832
185108,2026-07-26,49,1273,7.9e-05,0.001,8.644
185108,2026-07-27,55,933,4.7e-05,0.001,8.913
185108,2026-07-28,75,1969,0.000165,0.001,8.848
185108,2026-07-29,60,1373,0.000235,0.001,9.514
185108,2026-07-30,55,916,5.4e-05,0.001,8.863
185108,2026-07-31,60,1417,6.9e-05,0.001,9.399
185108,2026-08-01,0,0,0.0,0.0,9.233
185108,2026-08-02,0,0,0.0,0.0,9.614
185108,2026-08-03,93,1823,0.000138,0.002,9.294
185108,2026-08-04,73,1539,0.000205,0.001,9.603
185108,2026-08-05,53,1315,0.000124,0.001,9.649
185108,2026-08-06,70,1715,9.6e-05,0.001,9.562
185108,2026-08-07,51,1143,6.3e-05,0.001,9.952
185108,2026-08-08,31,720,2.6e-05,0.001,9.767
185108,2026-08-09,0,0,0.0,0.0,9.915
185108,2026-08-10,77,1729,0.000203,0.002,10.172
185108,2026-08-11,66,1477,0.000212,0.002,9.841
185108,2026-08-12,105,2766,0.000163,0.002,9.827
185108,2026-08-13,84,1637,0.000101,0.002,10.209
185108,2026-08-14,54,1248,0.000108,0.001,10.078
185108,2026-08-15,32,806,6.7e-05,0.0,10.365
185108,2026-08-16,0,0,0.0,0.0,10.594
185108,2026-08-17,112,2041,0.000284,0.002,10.272
185108,2026-08-18,65,1429,0.000165,0.001,10.857
185384,2026-05-21,9544,128973,0.047717,0.048,0.286
185384,2026-05-22,7396,112763,0.02881,0.037,0.296
185384,2026-05-23,6621,96482,0.039883,0.031,0.277
185384,2026-05-24,10692,160414,0.086687,0.051,0.291
185384,2026-05-25,9325,152309,0.01698,0.044,0.291
185384,2026-05-26,9359,132594,0.180716,0.067,0.288
185384,2026-05-27,7864,101052,0.036625,0.054,0.289
185384,2026-05-28,11529,177339,0.050271,0.093,0.302
185384,2026-05-29,8481,125335,0.200755,0.042,0.3
185384,2026-05-30,7719,106307,0.014828,0.043,0.296
185384,2026-05-31,10291,183349,0.031776,0.064,0.292
185384,2026-06-01,8146,136637,0.041592,0.042,0.297
185384,2026-06-02,6180,112168,0.018821,0.037,0.297
185384,2026-06-03,8428,128687,0.028003,0.08,0.301
185384,2026-06-04,8021,136857,0.03425,0.048,0.297
185384,2026-06-05,10009,161989,0.044416,0.054,0.314
185384,2026-06-06,6252,100013,0.092442,0.032,0.298
185384,2026-06-07,5156,73885,0.033424,0.038,0.297
185384,2026-06-08,12708,227061,0.041192,0.067,0.32
185384,2026-06-09,8814,147964,0.031019,0.053,0.312
185384,2026-06-10,8970,144984,0.228178,0.048,0.308
185384,2026-06-11,8098,133115,0.01733,0.048,0.306
185384,2026-06-12,5670,81419,0.024907,0.029,0.308
185384,2026-06-13,6855,94729,0.023333,0.037,0.313
185384,2026-06-14,6211,93113,0.027664,0.042,0.322
185384,2026-06-15,4512,76748,0.015279,0.033,0.309
185384,2026-06-16,3849,63160,0.013583,0.024,0.327
185384,2026-06-17,6870,88659,0.050854,0.039,0.322
185384,2026-06-18,7791,115374,0.022394,0.044,0.311
185384,2026-06-19,7872,134146,0.039413,0.048,0.32
185384,2026-06-20,7468,133245,0.048602,0.046,0.322
185384,2026-06-21,7287,122428,0.040856,0.042,0.321
